GeneID	meanvect
ENSG00000069764	0.4
ENSG00000069812	0.125
ENSG00000069849	133.155
ENSG00000069869	3.14
ENSG00000069943	5.185
ENSG00000069956	15.135
ENSG00000069966	8.055
ENSG00000069974	2.205
ENSG00000069998	40.905
ENSG00000070010	84.245
ENSG00000070018	13.605
ENSG00000070019	0
ENSG00000070031	0.695
ENSG00000070047	19.135
ENSG00000070061	69.04
ENSG00000070081	67.86
ENSG00000070087	112.185
ENSG00000070159	5.02
ENSG00000070182	2.35
ENSG00000070190	0.02
ENSG00000070193	0
ENSG00000070214	15.135
ENSG00000070269	6.41
ENSG00000070366	15.11
ENSG00000070367	37.945
ENSG00000070371	8.21
ENSG00000070388	0.53
ENSG00000070404	4.54
ENSG00000070413	45.155
ENSG00000070423	70.07
ENSG00000070444	17.175
ENSG00000070476	21.69
ENSG00000070495	29.51
ENSG00000070501	28.505
ENSG00000070526	0.4
ENSG00000070540	5.75
ENSG00000070601	0.595
ENSG00000070610	37.305
ENSG00000070614	24.975
ENSG00000070669	63.2
ENSG00000070718	21.385
ENSG00000070729	0
ENSG00000070731	0.395
ENSG00000070748	0.01
ENSG00000070756	944.89
ENSG00000070759	4.895
ENSG00000070761	50.75
ENSG00000070770	51.215
ENSG00000070778	3.11
ENSG00000070785	30.73
ENSG00000070808	0.06
ENSG00000070814	138.85
ENSG00000070831	108.135
ENSG00000070882	13.565
ENSG00000070886	2.49
ENSG00000070915	0
ENSG00000070950	24.965
ENSG00000070961	32.605
ENSG00000070985	0
ENSG00000071051	17.115
ENSG00000071054	46.345
ENSG00000071073	3.2
ENSG00000071082	830.895
ENSG00000071127	93.675
ENSG00000071189	17.635
ENSG00000071203	0
ENSG00000071205	7.85
ENSG00000071242	7.745
ENSG00000071243	21.045
ENSG00000071246	11.005
ENSG00000071282	2.24
ENSG00000071462	66.265
ENSG00000071537	12.93
ENSG00000071539	50.615
ENSG00000071553	95.28
ENSG00000071564	82.825
ENSG00000071575	1.275
ENSG00000071626	201.005
ENSG00000071655	90.64
ENSG00000071677	0
ENSG00000071794	49.675
ENSG00000071859	94.005
ENSG00000071889	36.2
ENSG00000071894	66.715
ENSG00000071909	0
ENSG00000071967	3.42
ENSG00000071991	0
ENSG00000071994	105.5
ENSG00000072041	54.46
ENSG00000072042	52.355
ENSG00000072062	85.1
ENSG00000072071	39.73
ENSG00000072080	0
ENSG00000072110	50.67
ENSG00000072121	14.865
ENSG00000072133	10.785
ENSG00000072134	25.13
ENSG00000072135	24.935
ENSG00000072163	0.57
ENSG00000072182	0
ENSG00000072195	8.96
ENSG00000072201	0
ENSG00000072210	37.41
ENSG00000072274	54.055
ENSG00000072310	29.635
ENSG00000072315	0.085
ENSG00000072364	43.53
ENSG00000072401	9.4
ENSG00000072415	13.9
ENSG00000072422	5.28
ENSG00000072501	229.805
ENSG00000072506	76.32
ENSG00000072518	47.555
ENSG00000072571	36.855
ENSG00000072609	14.775
ENSG00000072657	1.135
ENSG00000072682	11.04
ENSG00000072694	0.025
ENSG00000072736	31.615
ENSG00000072756	14.4
ENSG00000072778	76.15
ENSG00000072786	22.03
ENSG00000072803	33.81
ENSG00000072818	2.31
ENSG00000072832	3.825
ENSG00000072840	6.245
ENSG00000072849	34.77
ENSG00000072858	1.245
ENSG00000072864	36.745
ENSG00000072952	0.05
ENSG00000072954	6.705
ENSG00000072958	54.235
ENSG00000073008	26.99
ENSG00000073050	31.32
ENSG00000073060	64.14
ENSG00000073067	0.415
ENSG00000073111	117.49
ENSG00000073146	0.035
ENSG00000073150	5.425
ENSG00000073169	14.075
ENSG00000073282	0
ENSG00000073331	4.92
ENSG00000073350	9.605
ENSG00000073417	18.795
ENSG00000073464	0.15
ENSG00000073536	20.68
ENSG00000073578	77.97
ENSG00000073584	87.295
ENSG00000073598	0
ENSG00000073605	2.185
ENSG00000073614	36.335
ENSG00000073670	4.47
ENSG00000073711	2.93
ENSG00000073712	49.55
ENSG00000073734	0.155
ENSG00000073737	0
ENSG00000073754	0
ENSG00000073756	0.505
ENSG00000073792	40.7
ENSG00000073803	14.405
ENSG00000073849	5.93
ENSG00000073861	0.11
ENSG00000073905	0.215
ENSG00000073910	1.095
ENSG00000073921	64.36
ENSG00000073969	41.925
ENSG00000074047	6.74
ENSG00000074054	17.06
ENSG00000074071	141.225
ENSG00000074181	9.465
ENSG00000074201	147.025
ENSG00000074211	3.97
ENSG00000074219	16.765
ENSG00000074266	19.27
ENSG00000074276	1.2
ENSG00000074317	3.705
ENSG00000074319	55.13
ENSG00000074356	36.73
ENSG00000074370	2.37
ENSG00000074410	2.765
ENSG00000074416	0.71
ENSG00000074527	0.77
ENSG00000074582	50.545
ENSG00000074590	5.065
ENSG00000074603	19.23
ENSG00000074621	10.475
ENSG00000074657	8.115
ENSG00000074660	0.19
ENSG00000074695	62.465
ENSG00000074696	115.375
ENSG00000074706	0.175
ENSG00000074755	20.305
ENSG00000074771	0
ENSG00000074800	911.045
ENSG00000074803	0.08
ENSG00000074842	71.975
ENSG00000074855	6.165
ENSG00000074935	21.815
ENSG00000074964	1.685
ENSG00000074966	0.235
ENSG00000075035	0
ENSG00000075043	22.275
ENSG00000075073	0.425
ENSG00000075089	20.34
ENSG00000075131	48.9
ENSG00000075142	92.605
ENSG00000075151	82.395
ENSG00000075188	31.195
ENSG00000075213	2.645
ENSG00000075218	44.565
ENSG00000075223	5.815
ENSG00000075234	23.37
ENSG00000075239	79.355
ENSG00000075240	12.435
ENSG00000075275	9.605
ENSG00000075290	0.235
ENSG00000075292	58.69
ENSG00000075303	10.6
ENSG00000075336	34.165
ENSG00000075340	19.665
ENSG00000075388	0
ENSG00000075391	10.49
ENSG00000075399	7.605
ENSG00000075407	10.46
ENSG00000075413	56.995
ENSG00000075415	290.15
ENSG00000075420	16.07
ENSG00000075426	1.29
ENSG00000075429	0.38
ENSG00000075461	0.125
ENSG00000075539	9.56
ENSG00000075568	17.68
ENSG00000075618	58.08
ENSG00000075624	2571.535
ENSG00000075643	8.995
ENSG00000075651	4.14
ENSG00000075673	0.145
ENSG00000075702	31.79
ENSG00000075711	28.895
ENSG00000075785	171.68
ENSG00000075790	32.185
ENSG00000075826	6.37
ENSG00000075856	40.34
ENSG00000075884	0
ENSG00000075886	1.28
ENSG00000075891	2.84
ENSG00000075914	26.825
ENSG00000075945	13.61
ENSG00000075975	30.02
ENSG00000076003	67.745
ENSG00000076043	50.96
ENSG00000076053	27.705
ENSG00000076067	10.03
ENSG00000076108	122.85
ENSG00000076201	22.08
ENSG00000076242	0.655
ENSG00000076248	76.62
ENSG00000076258	1.975
ENSG00000076321	12.34
ENSG00000076344	0.145
ENSG00000076351	15.675
ENSG00000076356	2.125
ENSG00000076382	47.3
ENSG00000076513	28.175
ENSG00000076554	44.545
ENSG00000076555	8.215
ENSG00000076604	30.9
ENSG00000076641	10.42
ENSG00000076650	7.89
ENSG00000076662	5.26
ENSG00000076685	20.715
ENSG00000076706	11.565
ENSG00000076716	12.95
ENSG00000076770	11.315
ENSG00000076826	12.21
ENSG00000076864	3.09
ENSG00000076924	19.7
ENSG00000076928	26.66
ENSG00000076944	26.725
ENSG00000076984	30.855
ENSG00000077009	0.26
ENSG00000077044	15.175
ENSG00000077063	2.835
ENSG00000077080	0.075
ENSG00000077092	5.94
ENSG00000077097	117.135
ENSG00000077147	45.895
ENSG00000077150	11.02
ENSG00000077152	84.955
ENSG00000077157	12.365
ENSG00000077232	42.305
ENSG00000077235	81.23
ENSG00000077238	5.505
ENSG00000077254	45.12
ENSG00000077264	1.68
ENSG00000077274	0.08
ENSG00000077279	0.08
ENSG00000077312	146.58
ENSG00000077327	0.095
ENSG00000077348	29.84
ENSG00000077380	55.085
ENSG00000077420	0
ENSG00000077454	21.315
ENSG00000077458	18.28
ENSG00000077463	15.925
ENSG00000077498	0.04
ENSG00000077514	28.335
ENSG00000077522	4.19
ENSG00000077549	99.37
ENSG00000077585	10.69
ENSG00000077616	2.025
ENSG00000077684	16.525
ENSG00000077713	6.385
ENSG00000077721	91.325
ENSG00000077782	41.38
ENSG00000077800	0.22
ENSG00000077935	0.12
ENSG00000077942	22.74
ENSG00000077943	3.51
ENSG00000077984	0
ENSG00000078018	0.6
ENSG00000078043	17.395
ENSG00000078053	6.48
ENSG00000078061	33.105
ENSG00000078070	9.2
ENSG00000078081	1.575
ENSG00000078098	0
ENSG00000078114	5.8
ENSG00000078124	10.375
ENSG00000078140	71.74
ENSG00000078142	23.715
ENSG00000078177	4.92
ENSG00000078237	12.12
ENSG00000078246	24.62
ENSG00000078269	7.44
ENSG00000078295	0.03
ENSG00000078304	106.46
ENSG00000078319	0
ENSG00000078328	0.015
ENSG00000078369	194.105
ENSG00000078399	87.21
ENSG00000078401	0.11
ENSG00000078403	21.865
ENSG00000078487	0.71
ENSG00000078549	1.56
ENSG00000078579	0.175
ENSG00000078589	0
ENSG00000078596	0
ENSG00000078618	67.97
ENSG00000078668	112.845
ENSG00000078674	53.675
ENSG00000078687	11.475
ENSG00000078699	9.01
ENSG00000078725	0
ENSG00000078747	28.97
ENSG00000078795	0.405
ENSG00000078804	6.935
ENSG00000078808	49.05
ENSG00000078814	0.555
ENSG00000078898	0
ENSG00000078900	4.83
ENSG00000078902	19.365
ENSG00000078967	10.545
ENSG00000079101	1.135
ENSG00000079102	16.055
ENSG00000079112	0
ENSG00000079134	34.63
ENSG00000079150	18.26
ENSG00000079156	11.485
ENSG00000079215	33.21
ENSG00000079246	325.015
ENSG00000079257	4.275
ENSG00000079263	0.095
ENSG00000079277	21.725
ENSG00000079308	0.995
ENSG00000079313	24.9
ENSG00000079332	77.035
ENSG00000079335	5.55
ENSG00000079337	0.47
ENSG00000079385	1.16
ENSG00000079387	23.185
ENSG00000079393	0
ENSG00000079432	21.595
ENSG00000079435	8.41
ENSG00000079459	74.39
ENSG00000079462	28.22
ENSG00000079482	7.825
ENSG00000079557	0
ENSG00000079616	54.31
ENSG00000079689	0
ENSG00000079691	6.05
ENSG00000079739	51.735
ENSG00000079785	83.355
ENSG00000079805	97.325
ENSG00000079819	88.415
ENSG00000079841	0.395
ENSG00000079931	10.795
ENSG00000079950	13.575
ENSG00000079974	22.755
ENSG00000079999	38.63
ENSG00000080007	0.025
ENSG00000080031	0.015
ENSG00000080166	0.085
ENSG00000080189	33.315
ENSG00000080200	7.31
ENSG00000080224	5.415
ENSG00000080293	0.235
ENSG00000080298	1.395
ENSG00000080345	38.735
ENSG00000080371	41.075
ENSG00000080493	1.265
ENSG00000080503	19.905
ENSG00000080511	0
ENSG00000080546	11.305
ENSG00000080561	23.675
ENSG00000080572	0
ENSG00000080573	0.01
ENSG00000080603	79.345
ENSG00000080608	33.535
ENSG00000080618	0.35
ENSG00000080644	4.82
ENSG00000080709	0.095
ENSG00000080802	30.2
ENSG00000080815	26.32
ENSG00000080819	49.965
ENSG00000080822	47.54
ENSG00000080823	12.305
ENSG00000080824	667.96
ENSG00000080839	15.605
ENSG00000080845	18.08
ENSG00000080854	3.345
ENSG00000080910	0.045
ENSG00000080947	0.115
ENSG00000080986	20.51
ENSG00000081014	4.235
ENSG00000081019	14.895
ENSG00000081026	15.3
ENSG00000081041	0.535
ENSG00000081051	0.06
ENSG00000081052	0.34
ENSG00000081059	14.215
ENSG00000081087	8.715
ENSG00000081138	0
ENSG00000081148	0.075
ENSG00000081154	129.855
ENSG00000081177	11.415
ENSG00000081181	22.21
ENSG00000081189	19.41
ENSG00000081237	0.075
ENSG00000081248	0.01
ENSG00000081277	0
ENSG00000081307	31.245
ENSG00000081320	12.33
ENSG00000081377	14.82
ENSG00000081386	3.41
ENSG00000081479	8.185
ENSG00000081665	4.67
ENSG00000081692	33.205
ENSG00000081721	20.435
ENSG00000081760	11.995
ENSG00000081791	38.47
ENSG00000081800	0
ENSG00000081803	5.41
ENSG00000081818	0
ENSG00000081842	0.025
ENSG00000081853	0.02
ENSG00000081870	40.895
ENSG00000081913	11.48
ENSG00000081923	1.58
ENSG00000081985	2.18
ENSG00000082014	23.91
ENSG00000082068	27.795
ENSG00000082074	0.01
ENSG00000082126	0.05
ENSG00000082146	24.825
ENSG00000082153	148.31
ENSG00000082175	0.075
ENSG00000082196	0.615
ENSG00000082212	39.89
ENSG00000082213	31.325
ENSG00000082258	22.855
ENSG00000082269	15.485
ENSG00000082293	0.535
ENSG00000082397	34.095
ENSG00000082438	7.31
ENSG00000082458	27.56
ENSG00000082482	0.015
ENSG00000082497	5.24
ENSG00000082512	7.425
ENSG00000082515	53.355
ENSG00000082516	27.885
ENSG00000082556	0
ENSG00000082641	64.04
ENSG00000082684	0.235
ENSG00000082701	92.435
ENSG00000082781	18.94
ENSG00000082805	19.08
ENSG00000082898	167.115
ENSG00000082929	0
ENSG00000082996	21.275
ENSG00000083067	0.16
ENSG00000083093	11.105
ENSG00000083097	11.19
ENSG00000083099	28.85
ENSG00000083123	10.815
ENSG00000083168	26.725
ENSG00000083223	12.84
ENSG00000083290	8.72
ENSG00000083307	0
ENSG00000083312	88.225
ENSG00000083444	39.275
ENSG00000083454	0.275
ENSG00000083457	28.09
ENSG00000083520	82.955
ENSG00000083535	21.405
ENSG00000083544	7.28
ENSG00000083622	0
ENSG00000083635	12.53
ENSG00000083642	39.43
ENSG00000083720	18.23
ENSG00000083750	9.16
ENSG00000083782	0
ENSG00000083799	10.29
ENSG00000083807	9.32
ENSG00000083812	7.505
ENSG00000083814	0.77
ENSG00000083817	1.495
ENSG00000083828	4.055
ENSG00000083838	4.19
ENSG00000083844	3.31
ENSG00000083845	474.72
ENSG00000083857	21.94
ENSG00000083896	66.785
ENSG00000083937	31.265
ENSG00000084070	29.735
ENSG00000084072	39.83
ENSG00000084073	37.385
ENSG00000084090	145.085
ENSG00000084092	27.83
ENSG00000084093	16.29
ENSG00000084110	0.69
ENSG00000084112	12.295
ENSG00000084207	458.84
ENSG00000084234	167.16
ENSG00000084444	10.05
ENSG00000084453	0.015
ENSG00000084463	84.575
ENSG00000084623	321.48
ENSG00000084628	3.015
ENSG00000084636	0.2
ENSG00000084652	64.87
ENSG00000084674	0
ENSG00000084676	15.58
ENSG00000084693	47.805
ENSG00000084710	2.61
ENSG00000084731	7.745
ENSG00000084733	99.08
ENSG00000084734	0.085
ENSG00000084754	81.34
ENSG00000084764	10.855
ENSG00000084774	72.265
ENSG00000085063	46.715
ENSG00000085117	2.18
ENSG00000085185	28.005
ENSG00000085224	70.51
ENSG00000085231	39.535
ENSG00000085265	0.005
ENSG00000085274	8.055
ENSG00000085276	15.335
ENSG00000085365	31.265
ENSG00000085377	22.705
ENSG00000085382	7.015
ENSG00000085415	42.7
ENSG00000085433	8.665
ENSG00000085449	18.055
ENSG00000085465	2.71
ENSG00000085491	17.195
ENSG00000085511	17.965
ENSG00000085514	2.255
ENSG00000085552	0.45
ENSG00000085563	5.815
ENSG00000085644	7.935
ENSG00000085662	159.44
ENSG00000085719	55.72
ENSG00000085721	29.735
ENSG00000085733	89.385
ENSG00000085741	3.14
ENSG00000085760	51.095
ENSG00000085788	38.62
ENSG00000085831	5.11
ENSG00000085832	22.74
ENSG00000085840	25.5
ENSG00000085871	29.035
ENSG00000085872	82.03
ENSG00000085978	16.16
ENSG00000085982	9.73
ENSG00000085998	17.36
ENSG00000085999	34.4
ENSG00000086015	18.745
ENSG00000086061	156.44
ENSG00000086062	15.955
ENSG00000086065	25.685
ENSG00000086102	30.425
ENSG00000086159	0.275
ENSG00000086189	35.905
ENSG00000086200	33.505
ENSG00000086205	0.48
ENSG00000086232	71.405
ENSG00000086288	0
ENSG00000086289	4.525
ENSG00000086300	4.61
ENSG00000086475	59.37
ENSG00000086504	96.015
ENSG00000086506	3.715
ENSG00000086544	2.955
ENSG00000086548	0
ENSG00000086570	0.21
ENSG00000086589	58.355
ENSG00000086598	120.655
ENSG00000086619	11.535
ENSG00000086666	49.56
ENSG00000086696	0.055
ENSG00000086712	45.875
ENSG00000086717	0.1
ENSG00000086730	1.595
ENSG00000086758	141.225
ENSG00000086827	26.925
ENSG00000086848	19.115
ENSG00000086967	0.315
ENSG00000086991	0.015
ENSG00000087008	7.81
ENSG00000087053	31.67
ENSG00000087074	10.945
ENSG00000087076	2.25
ENSG00000087077	31.98
ENSG00000087085	1.665
ENSG00000087086	394.375
ENSG00000087087	130.38
ENSG00000087088	64.695
ENSG00000087095	6.845
ENSG00000087111	48.815
ENSG00000087116	1.505
ENSG00000087128	0
ENSG00000087152	31.155
ENSG00000087157	24.155
ENSG00000087191	109.995
ENSG00000087206	30.925
ENSG00000087237	0
ENSG00000087245	1.635
ENSG00000087250	0
ENSG00000087253	9.445
ENSG00000087258	1.045
ENSG00000087263	47.94
ENSG00000087266	19.42
ENSG00000087269	87.065
ENSG00000087274	79.58
ENSG00000087299	12.34
ENSG00000087301	7.5
ENSG00000087302	186.005
ENSG00000087303	9.675
ENSG00000087338	22.16
ENSG00000087365	283.185
ENSG00000087448	15.665
ENSG00000087460	700.965
ENSG00000087470	53.45
ENSG00000087494	1.24
ENSG00000087495	2.37
ENSG00000087502	55.895
ENSG00000087510	3.9
ENSG00000087586	70.62
ENSG00000087589	0.175
ENSG00000087842	13.475
ENSG00000087884	14.935
ENSG00000087903	10.2
ENSG00000087995	25.62
ENSG00000088002	0.43
ENSG00000088035	33.86
ENSG00000088038	76.365
ENSG00000088053	0.155
ENSG00000088179	17.34
ENSG00000088205	108.485
ENSG00000088247	375.59
ENSG00000088256	41.99
ENSG00000088280	4.545
ENSG00000088298	10.445
ENSG00000088305	23.955
ENSG00000088320	0.035
ENSG00000088325	101.43
ENSG00000088340	0.095
ENSG00000088356	13.905
ENSG00000088367	22.32
ENSG00000088386	0.185
ENSG00000088387	13.005
ENSG00000088448	23.4
ENSG00000088451	19.85
ENSG00000088538	4.725
ENSG00000088543	2.495
ENSG00000088682	40.935
ENSG00000088726	0.065
ENSG00000088727	8.825
ENSG00000088756	2.26
ENSG00000088766	36.04
ENSG00000088782	0
ENSG00000088808	10.7
ENSG00000088812	10.74
ENSG00000088826	4.255
ENSG00000088827	0.015
ENSG00000088832	259.87
ENSG00000088833	47.08
ENSG00000088836	13.165
ENSG00000088854	2.245
ENSG00000088876	10.105
ENSG00000088881	4.345
ENSG00000088882	0
ENSG00000088888	20.38
ENSG00000088899	6.715
ENSG00000088926	0.055
ENSG00000088930	59.805
ENSG00000088970	10.635
ENSG00000088986	367.16
ENSG00000088992	7.47
ENSG00000089006	212.16
ENSG00000089009	1674.835
ENSG00000089012	0
ENSG00000089022	33.64
ENSG00000089041	0.02
ENSG00000089048	26.99
ENSG00000089050	11.14
ENSG00000089053	156.95
ENSG00000089057	15.615
ENSG00000089060	7.21
ENSG00000089063	83.525
ENSG00000089091	1.985
ENSG00000089094	24.5
ENSG00000089101	0.435
ENSG00000089116	0
ENSG00000089123	7.705
ENSG00000089127	0.115
ENSG00000089154	40.73
ENSG00000089157	1150.96
ENSG00000089159	27.425
ENSG00000089163	1.255
ENSG00000089169	0
ENSG00000089177	6.47
ENSG00000089195	35.305
ENSG00000089199	0.1
ENSG00000089220	169.595
ENSG00000089225	0
ENSG00000089234	18.72
ENSG00000089248	61.01
ENSG00000089250	0.25
ENSG00000089280	451.335
ENSG00000089289	22.765
ENSG00000089327	58.385
ENSG00000089335	11.99
ENSG00000089351	39.8
ENSG00000089356	0
ENSG00000089472	0
ENSG00000089486	35.71
ENSG00000089505	2.515
ENSG00000089558	0.33
ENSG00000089597	181.31
ENSG00000089639	6.505
ENSG00000089682	22.29
ENSG00000089685	115.26
ENSG00000089692	0.23
ENSG00000089693	172.42
ENSG00000089723	3.29
ENSG00000089737	126.395
ENSG00000089775	4.26
ENSG00000089818	29.115
ENSG00000089820	1.65
ENSG00000089847	0.69
ENSG00000089876	14.475
ENSG00000089902	22.295
ENSG00000089916	15.935
ENSG00000090006	31.905
ENSG00000090013	14.38
ENSG00000090020	15.135
ENSG00000090054	39.325
ENSG00000090060	130.675
ENSG00000090061	54.335
ENSG00000090097	5.565
ENSG00000090104	0
ENSG00000090238	11.705
ENSG00000090263	61.205
ENSG00000090266	76.26
ENSG00000090273	118.965
ENSG00000090316	49.055
ENSG00000090339	0.465
ENSG00000090372	57.41
ENSG00000090376	0.02
ENSG00000090382	0.04
ENSG00000090402	0.01
ENSG00000090432	15.66
ENSG00000090447	34.395
ENSG00000090470	20.55
ENSG00000090487	45.31
ENSG00000090512	0
ENSG00000090520	33.735
ENSG00000090530	1.15
ENSG00000090534	0.06
ENSG00000090539	0.775
ENSG00000090554	1.35
ENSG00000090565	23.305
ENSG00000090581	14.63
ENSG00000090612	7.665
ENSG00000090615	38.655
ENSG00000090621	147.3
ENSG00000090659	0
ENSG00000090661	8.87
ENSG00000090674	15.4
ENSG00000090686	45.38
ENSG00000090776	7.175
ENSG00000090857	16.325
ENSG00000090861	80.72
ENSG00000090863	36.195
ENSG00000090889	31.165
ENSG00000090905	46.925
ENSG00000090924	17.51
ENSG00000090932	2.62
ENSG00000090971	30.55
ENSG00000090975	1.8
ENSG00000090989	19.515
ENSG00000091009	21.865
ENSG00000091010	0
ENSG00000091039	25.795
ENSG00000091073	12.495
ENSG00000091106	0.885
ENSG00000091127	39.26
ENSG00000091128	0.13
ENSG00000091129	6.08
ENSG00000091136	44.44
ENSG00000091137	0.18
ENSG00000091138	0.02
ENSG00000091140	73.6
ENSG00000091157	10.77
ENSG00000091164	42.695
ENSG00000091181	0.01
ENSG00000091262	4.4
ENSG00000091317	36.28
ENSG00000091409	10.175
ENSG00000091428	3.505
ENSG00000091436	12.17
ENSG00000091482	0
ENSG00000091483	52.155
ENSG00000091490	5.81
ENSG00000091513	0.18
ENSG00000091527	141.185
ENSG00000091536	0.435
ENSG00000091542	93.235
ENSG00000091583	0
ENSG00000091592	0.155
ENSG00000091622	1.125
ENSG00000091640	35.655
ENSG00000091651	56.405
ENSG00000091656	17.465
ENSG00000091664	0
ENSG00000091704	0
ENSG00000091732	24.935
ENSG00000091831	0.155
ENSG00000091844	1.93
ENSG00000091879	0.615
ENSG00000091947	13.59
ENSG00000091972	0
ENSG00000091986	4.38
ENSG00000092009	0.095
ENSG00000092010	31.31
ENSG00000092020	21.345
ENSG00000092036	16.97
ENSG00000092051	0.05
ENSG00000092054	0
ENSG00000092067	0
ENSG00000092068	7.765
ENSG00000092094	43.915
ENSG00000092096	8.35
ENSG00000092098	31.415
ENSG00000092108	48.88
ENSG00000092140	18.59
ENSG00000092148	50.375
ENSG00000092199	906.965
ENSG00000092200	0.335
ENSG00000092201	138.185
ENSG00000092203	49.73
ENSG00000092208	33.285
ENSG00000092295	1.63
ENSG00000092330	14.89
ENSG00000092345	0
ENSG00000092377	0
ENSG00000092421	22.145
ENSG00000092439	16.81
ENSG00000092445	14.5
ENSG00000092470	19.835
ENSG00000092529	1.09
ENSG00000092531	50.4
ENSG00000092607	0.095
ENSG00000092621	227.72
ENSG00000092758	3.36
ENSG00000092820	63.415
ENSG00000092841	300.245
ENSG00000092847	27.25
ENSG00000092850	0.455
ENSG00000092853	38.515
ENSG00000092871	4.38
ENSG00000092929	0.395
ENSG00000092931	20.135
ENSG00000092964	14.665
ENSG00000092969	0.605
ENSG00000092978	10.235
ENSG00000093000	68.545
ENSG00000093009	65.56
ENSG00000093010	57.91
ENSG00000093072	0.66
ENSG00000093100	0.8
ENSG00000093134	0
ENSG00000093144	60.635
ENSG00000093167	34.085
ENSG00000093183	27.21
ENSG00000093217	21.685
ENSG00000094631	14.16
ENSG00000094661	0.06
ENSG00000094755	0
ENSG00000094796	0.035
ENSG00000094804	60.945
ENSG00000094841	8.57
ENSG00000094880	53.465
ENSG00000094914	48.035
ENSG00000094916	60.6
ENSG00000094963	0.165
ENSG00000094975	18.78
ENSG00000095002	49.5
ENSG00000095015	6.005
ENSG00000095059	33.88
ENSG00000095066	13.035
ENSG00000095110	0.01
ENSG00000095139	129.88
ENSG00000095203	3.95
ENSG00000095209	41.2
ENSG00000095261	0.835
ENSG00000095303	0.045
ENSG00000095319	77.435
ENSG00000095321	13.095
ENSG00000095370	0.23
ENSG00000095380	57.98
ENSG00000095383	1.46
ENSG00000095397	14.205
ENSG00000095464	0.135
ENSG00000095485	25.235
ENSG00000095539	5.31
ENSG00000095564	22.415
ENSG00000095574	12.7
ENSG00000095585	0.35
ENSG00000095587	0.815
ENSG00000095596	2.36
ENSG00000095627	0.03
ENSG00000095637	2.96
ENSG00000095713	0.41
ENSG00000095739	10.495
ENSG00000095752	0.08
ENSG00000095777	2.605
ENSG00000095787	81.51
ENSG00000095794	10.375
ENSG00000095906	46.47
ENSG00000095917	0.075
ENSG00000095932	0.455
ENSG00000095951	6.985
ENSG00000095970	0
ENSG00000095981	0
ENSG00000096006	0
ENSG00000096060	24.96
ENSG00000096063	119.98
ENSG00000096070	23.5
ENSG00000096080	42.655
ENSG00000096088	0
ENSG00000096092	9.665
ENSG00000096093	12.245
ENSG00000096264	0
